# Rime user dictionary
#@/db_name	jyut6ping3
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	57107
#@/user_id	f0f17d41-97b2-4dca-ad5e-3e828221d473
sik1 jik6 	蜥蜴	c=1 d=3.88138e-14 t=57107
sik1 jing3 	適應	c=5 d=4.02175e-78 t=57107
sik1 pui3 	適配	c=7 d=0.000784864 t=57107
sik6 	食	c=11 d=0.0424611 t=57107
sik6 ban2 	食品	c=2 d=1.17304e-54 t=57107
sik6 faan6 	食飯	c=2 d=8.46569e-12 t=57107
sik6 pou2 	食譜	c=4 d=5.12144e-11 t=57107
sik6 si3 	食肆	c=2 d=1.9284e-109 t=57107
sik6 suk1 	食宿	c=1 d=4.84623e-67 t=57107
sik6 tong4 	食堂	c=4 d=2.4363e-106 t=57107
sim2 	閃	c=8 d=3.59848e-06 t=57107
sim2 sai1 	陝西	c=1 d=1.3388e-109 t=57107
sin1 	仙	c=3 d=5.42836e-78 t=57107
sin1 	先	c=311 d=0.00880312 t=57107
sin1 jyu2 	鮮魚	c=2 d=2.72836e-109 t=57107
sin1 saang1 	先生	c=1 d=8.58959e-124 t=57107
sin3 	線	c=15 d=7.61819e-21 t=57107
sin3 haa6 	線下	c=1 d=1.6453e-05 t=57107
sin3 jan4 	線人	c=2 d=4.30841e-56 t=57107
sin3 lou6 	線路	c=3 d=2.67164e-61 t=57107
sin3 sing3 doi6 sou2 	線性代數	c=1 d=9.38633e-50 t=57107
sin3 soeng6 	線上	c=18 d=4.1938e-13 t=57107
sin6 	善	c=1 d=2.04329e-83 t=57107
sin6 mou6 	羨慕	c=1 d=1.65829e-68 t=57107
sing1 	升	c=2 d=3.14802e-109 t=57107
sing1 	星	c=12 d=3.28698e-29 t=57107
sing1 baa1 hak1 	星巴克	c=1 d=6.24962e-59 t=57107
sing1 gaa3 bo1 	星加坡	c=1 d=0.00165327 t=57107
sing1 hung1 	星空	c=1 d=3.34098e-103 t=57107
sing1 kap1 	升級	c=6 d=1.03488e-21 t=57107
sing1 kei4 	星期	c=3 d=1.75186e-08 t=57107
sing1 ming4 	聲明	c=1 d=1.6733e-27 t=57107
sing3 	性	c=5 d=9.81669e-48 t=57107
sing3 	聖	c=1 d=1.27203e-66 t=57107
sing3 bit6 	性別	c=3 d=1.51467e-107 t=57107
sing3 daan3 	聖誕	c=1 d=9.03394e-41 t=57107
sing3 ming4 	姓名	c=6 d=1.49178e-29 t=57107
sing3 nang4 	性能	c=2 d=1.34377e-35 t=57107
sing4 	城	c=18 d=0.00560384 t=57107
sing4 	成	c=116 d=0.00131774 t=57107
sing4 	晟	c=2 d=1.79049e-88 t=57107
sing4 bun2 	成本	c=4 d=4.16828e-25 t=57107
sing4 co5 	乘坐	c=1 d=6.46741e-109 t=57107
sing4 daam1 	承擔	c=4 d=2.85689e-117 t=57107
sing4 dou1 	成都	c=1 d=3.35533e-124 t=57107
sing4 gaau1 	成交	c=1 d=3.05164e-08 t=57107
sing4 go3 	成個	c=1 d=4.88879e-111 t=57107
sing4 gung1 	成功	c=14 d=2.12241e-30 t=57107
sing4 ji5 	乘以	c=2 d=2.15295e-51 t=57107
sing4 jyun4 	成員	c=3 d=6.85821e-64 t=57107
sing4 lap6 	成立	c=1 d=4.05865e-10 t=57107
sing4 si5 	城市	c=5 d=0.0018559 t=57107
sing4 suk6 	成熟	c=1 d=7.2771e-85 t=57107
sing4 wai4 	成爲	c=1 d=6.82843e-101 t=57107
sing6 	剩	c=2 d=2.28261e-119 t=57107
sing6 haa6 	剩下	c=4 d=1.39381e-24 t=57107
sing6 jyu4 	剩餘	c=1 d=1.72925e-61 t=57107
sip3 jap6 	攝入	c=1 d=2.10366e-102 t=57107
sip3 jing2 	攝影	c=1 d=2.15639e-11 t=57107
sip3 kap6 	涉及	c=6 d=1.2424e-24 t=57107
sip3 zoeng6 	攝像	c=1 d=6.27754e-82 t=57107
sip3 zoeng6 tau4 	攝像頭	c=1 d=6.00131e-82 t=57107
sit3 lau6 	泄漏	c=1 d=1.53883e-12 t=57107
sit3 lou6 	泄露	c=1 d=3.24145e-12 t=57107
siu1 	瀟	c=4 d=1.31891e-80 t=57107
siu1 	燒	c=1 d=4.71613e-41 t=57107
siu1 cin2 	燒錢	c=1 d=4.7845e-122 t=57107
siu1 fai3 	消費	c=14 d=1.36742e-05 t=57107
siu1 gai1 	燒雞	c=5 d=2.83899e-90 t=57107
siu1 gik6 	消極	c=2 d=1.87919e-28 t=57107
siu1 haau1 	燒烤	c=2 d=0.00054485 t=57107
siu1 je2 	宵夜	c=4 d=6.9144e-13 t=57107
siu1 ngo2 	燒鵝	c=3 d=1.36822e-65 t=57107
siu1 saa2 	瀟灑	c=2 d=1.31851e-10 t=57107
siu1 sat1 	消失	c=1 d=2.82356e-94 t=57107
siu1 sau6 	銷售	c=4 d=5.03862e-05 t=57107
siu1 sik1 	消息	c=8 d=3.71216e-11 t=57107
siu1 zyu1 	燒豬	c=2 d=4.74518e-14 t=57107
siu2 	小	c=305 d=0.192088 t=57107
siu2 	少	c=33 d=0.000448321 t=57107
siu2 cing4 zeoi6 	小程序	c=16 d=1.55752e-07 t=57107
siu2 fai3 	小費	c=13 d=1.11665e-22 t=57107
siu2 fo2 bun6 	小夥伴	c=1 d=4.66558e-120 t=57107
siu2 gai3 	小計	c=1 d=4.74511e-113 t=57107
siu2 haai4 	小孩	c=1 d=1.48036e-115 t=57107
siu2 hok6 	小學	c=2 d=5.98009e-11 t=57107
siu2 keoi1 	小區	c=3 d=2.51776e-69 t=57107
siu2 mai5 	小米	c=1 d=2.84554e-97 t=57107
siu2 sau2 	小手	c=1 d=1.74283e-06 t=57107
siu2 si4 	小時	c=14 d=3.57798e-27 t=57107
siu2 siu2 	少少	c=1 d=3.22261e-77 t=57107
siu2 sou3 	少數	c=1 d=3.32001e-29 t=57107
siu3 	笑	c=1 d=1.2716e-62 t=57107
so1 lei5 	梳理	c=1 d=1.59283e-06 t=57107
so2 	所	c=13 d=8.29954e-05 t=57107
so2 dak1 	所得	c=1 d=4.07513e-87 t=57107
so2 jau5 	所有	c=18 d=7.90692e-08 t=57107
so2 ji5 	所以	c=45 d=2.64702e-11 t=57107
so2 jiu3 	所要	c=1 d=6.91653e-46 t=57107
so2 seoi3 	瑣碎	c=1 d=2.06671e-70 t=57107
so2 zoi6 dei6 	所在地	c=1 d=2.55174e-109 t=57107
so4 	傻	c=1 d=1.63355e-97 t=57107
soeng1 	商	c=5 d=5.0028e-06 t=57107
soeng1 	湘	c=1 d=5.79292e-78 t=57107
soeng1 	相	c=3 d=1.48873e-05 t=57107
soeng1 	箱	c=1 d=1.93586e-124 t=57107
soeng1 	雙	c=6 d=1.61492e-21 t=57107
soeng1 ban2 	商品	c=19 d=0.000369522 t=57107
soeng1 caak3 	相冊	c=5 d=4.12824e-43 t=57107
soeng1 deoi3 	相對	c=3 d=2.01942e-77 t=57107
soeng1 dong1 	相當	c=4 d=0.000611253 t=57107
soeng1 dong1 jyu1 	相當於	c=2 d=1.32124e-42 t=57107
soeng1 gaa1 	商家	c=2 d=8.10998e-07 t=57107
soeng1 gaa1 	相加	c=1 d=2.03131e-102 t=57107
soeng1 gwaan1 	相關	c=5 d=1.03274e-26 t=57107
soeng1 jan4 	商人	c=1 d=8.68063e-101 t=57107
soeng1 jau1 	雙休	c=2 d=1.04896e-100 t=57107
soeng1 jing3 	相應	c=1 d=7.01844e-71 t=57107
soeng1 jip6 	商業	c=2 d=1.50299e-82 t=57107
soeng1 loeng4 	商量	c=5 d=8.51391e-16 t=57107
soeng1 mou6 	商務	c=3 d=1.7218e-69 t=57107
soeng1 sing4 	商城	c=13 d=2.70611e-06 t=57107
soeng1 tung1 	相通	c=1 d=9.91367e-46 t=57107
soeng1 tung4 	相同	c=6 d=5.10024e-21 t=57107
soeng1 wu6 	相互	c=1 d=1.60966e-12 t=57107
soeng2 	想	c=116 d=0.268869 t=57107
soeng2 gei1 	相機	c=1 d=2.60648e-94 t=57107
soeng2 jiu3 	想要	c=1 d=5.52449e-108 t=57107
soeng2 zoeng6 	想像	c=3 d=7.39661e-12 t=57107
soeng4 	嚐	c=1 d=4.78303e-89 t=57107
soeng4 	常	c=3 d=5.78837e-10 t=57107
soeng4 gin3 	常見	c=1 d=1.77345e-05 t=57107
soeng4 jung6 	常用	c=3 d=3.07438e-89 t=57107
soeng4 kwai1 	常規	c=3 d=3.81056e-102 t=57107
soeng4 si3 	嘗試	c=8 d=3.66294e-09 t=57107
soeng4 zyu6 	常住	c=1 d=2.08151e-07 t=57107
soeng5 	上	c=182 d=0.643743 t=57107
soeng5 baan1 	上班	c=5 d=1.78781e-41 t=57107
soeng5 cyun4 	上傳	c=45 d=7.44418e-24 t=57107
soeng5 fo3 	上課	c=3 d=0.0702995 t=57107
soeng5 gaa3 	上架	c=3 d=2.85968e-111 t=57107
soeng5 go3 	上個	c=3 d=1.02263e-28 t=57107
soeng5 heoi3 	上去	c=7 d=6.40368e-22 t=57107
soeng5 mun2 	上門	c=2 d=1.42437e-19 t=57107
soeng5 sin3 	上線	c=7 d=2.76868e-69 t=57107
soeng6 	尚	c=2 d=1.75151e-35 t=57107
soeng6 bin6 	上邊	c=8 d=4.21827e-52 t=57107
soeng6 ci3 	上次	c=4 d=2.0029e-54 t=57107
soeng6 haa6 	上下	c=10 d=2.02734e-06 t=57107
soeng6 haan6 	上限	c=5 d=0.00144906 t=57107
soeng6 hoi2 	上海	c=3 d=7.47639e-67 t=57107
soeng6 jyut6 	上月	c=1 d=1.77509e-104 t=57107
soeng6 kap1 	上級	c=1 d=4.77296e-123 t=57107
soeng6 min6 	上面	c=31 d=0.882189 t=57107
soeng6 ng5 	上午	c=32 d=1.58539e-06 t=57107
soeng6 sou3 	上訴	c=2 d=1.90275e-119 t=57107
soeng6 zau1 	上週	c=5 d=1.37237e-53 t=57107
soeng6 zoi3 	上載	c=4 d=1.21661e-17 t=57107
sok3 	索	c=7 d=3.56498e-43 t=57107
song2 	爽	c=2 d=3.76579e-70 t=57107
sou1 	蘇	c=115 d=3.24195e-23 t=57107
sou1 gei3 o4 	蘇記哦	c=1 d=2.07276e-75 t=57107
sou1 jiu2 	騷擾	c=1 d=4.6931e-101 t=57107
sou2 	數	c=158 d=0.00129164 t=57107
sou2 dim2 	數點	c=1 d=1.98506e-37 t=57107
sou2 geoi3 sin3 	數據線	c=1 d=3.16337e-78 t=57107
sou2 zou2 	數組	c=8 d=6.35853e-27 t=57107
sou3 	掃	c=18 d=8.93134e-07 t=57107
sou3 	素	c=1 d=0.0014018 t=57107
sou3 geoi3 	數據	c=224 d=0.280915 t=57107
sou3 geoi3 fu3 	數據庫	c=87 d=0.0206517 t=57107
sou3 hok6 	數學	c=4 d=1.81205e-23 t=57107
sou3 loeng6 	數量	c=3 d=2.47477e-30 t=57107
sou3 miu4 	掃描	c=6 d=1.39108e-110 t=57107
sou3 zi6 	數字	c=7 d=1.08176e-30 t=57107
sou3 zik6 	數值	c=6 d=2.00774e-53 t=57107
suk1 	叔	c=4 d=1.07001e-12 t=57107
suk1 fong3 	縮放	c=1 d=4.68353e-77 t=57107
suk1 loek6 	縮略	c=1 d=1.36943e-81 t=57107
suk1 se3 	宿舍	c=5 d=1.44242e-82 t=57107
suk1 siu2 	縮小	c=2 d=4.54329e-05 t=57107
suk6 	屬	c=1 d=6.59399e-43 t=57107
suk6 jyu1 	屬於	c=2 d=2.66329e-83 t=57107
suk6 lin6 	熟練	c=1 d=3.87994e-39 t=57107
suk6 sik1 	熟悉	c=4 d=5.20842e-62 t=57107
suk6 sing3 	屬性	c=17 d=8.61684e-06 t=57107
suk6 sing3 zik6 	屬性值	c=1 d=7.28896e-16 t=57107
sung3 	送	c=6 d=1.07452e-22 t=57107
syu1 	書	c=7 d=3.47418e-23 t=57107
syu1 	輸	c=13 d=2.47055e-30 t=57107
syu1 ceot1 	輸出	c=15 d=2.98822e-05 t=57107
syu1 fuk6 	舒服	c=1 d=4.80716e-60 t=57107
syu1 gei3 	書記	c=1 d=1.32278e-85 t=57107
syu1 ho2 	書可	c=1 d=2.46162e-39 t=57107
syu1 jap6 	輸入	c=18 d=8.01116e-23 t=57107
syu1 jap6 faat3 	輸入法	c=2 d=6.08722e-14 t=57107
syu1 jap6 kwaang1 	輸入框	c=2 d=2.26715e-36 t=57107
syu1 min2 	書面	c=1 d=2.16566e-32 t=57107
syu1 pui4 	書陪	c=1 d=1.15668e-124 t=57107
syu1 zoeng1 	舒張	c=3 d=2.22192e-120 t=57107
syu2 biu1 	鼠標	c=7 d=0.176958 t=57107
syu2 gaa3 	暑假	c=1 d=4.40839e-100 t=57107
syu6 	樹	c=11 d=3.44127e-21 t=57107
syu6 	豎	c=2 d=6.91911e-21 t=57107
syu6 jip6 	樹葉	c=1 d=2.22381e-79 t=57107
syu6 mui4 	樹莓	c=1 d=1.16248e-124 t=57107
syu6 zong6 	樹狀	c=1 d=1.2336e-58 t=57107
syun1 	孫	c=5 d=4.50487e-19 t=57107
syun1 	酸	c=3 d=2.5291e-102 t=57107
syun1 cyun4 	宣傳	c=2 d=5.90344e-85 t=57107
syun1 gong2 	宣講	c=1 d=9.89617e-84 t=57107
syun1 jin3 zi1 	孫燕姿	c=2 d=4.56875e-11 t=57107
syun2 	選	c=51 d=0.0471227 t=57107
syun2 ding6 	選定	c=2 d=4.85722e-22 t=57107
syun2 hong6 	選項	c=5 d=3.88054e-05 t=57107
syun2 jing4 	選型	c=3 d=4.93386e-18 t=57107
syun2 zaak6 	選擇	c=40 d=4.2868e-06 t=57107
syun2 zung1 	選中	c=3 d=9.06379e-21 t=57107
syun3 	算	c=31 d=2.81433e-13 t=57107
syun3 faat3 	算法	c=4 d=3.72844e-41 t=57107
syut3 	說	c=100 d=0.392107 t=57107
syut3 	雪	c=2 d=1.89034e-23 t=57107
syut3 faa1 	雪花	c=2 d=2.73618e-123 t=57107
syut3 faat3 	說法	c=1 d=0.160414 t=57107
syut3 gou1 	雪糕	c=3 d=4.46646e-56 t=57107
syut3 gwo3 	說過	c=1 d=2.74244e-104 t=57107
syut3 ming4 	說明	c=7 d=9.10302e-13 t=57107
taa1 	他	c=63 d=8.10948e-07 t=57107
taa1 	她	c=15 d=1.56322e-18 t=57107
taa1 	它	c=7 d=1.3684e-13 t=57107
taa1 aa3 mun4 	他亞門	c=1 d=2.48501e-62 t=57107
taa1 mun4 	他們	c=109 d=8.12959e-06 t=57107
taai3 	太	c=37 d=0.00104917 t=57107
taai3 	泰	c=1 d=1.12196e-89 t=57107
taai3 	肽	c=4 d=8.94242e-102 t=57107
taai3 	貸	c=5 d=2.32532e-93 t=57107
taai3 do1 	太多	c=4 d=1.97012e-07 t=57107
taai3 fun2 	貸款	c=4 d=2.5327e-21 t=57107
taai3 joeng4 	太陽	c=4 d=0.32168 t=57107
taai3 kyun2 	泰拳	c=1 d=2.78683e-87 t=57107
taai3 taai2 	太太	c=1 d=2.64272e-80 t=57107
taam3 	探	c=1 d=6.76207e-45 t=57107
taam3 him2 	探險	c=1 d=1.64235e-72 t=57107
taam4 	潭	c=1 d=1.79384e-110 t=57107
taam4 	談	c=15 d=0.369723 t=57107
taan2 sing4 	坦誠	c=2 d=1.15697e-117 t=57107
taan4 	壇	c=1 d=2.51375e-109 t=57107
taan4 	彈	c=4 d=1.379e-16 t=57107
taan4 ceot1 	彈出	c=1 d=9.70053e-55 t=57107
taap3 	塔	c=1 d=3.80675e-109 t=57107
tai2 	睇	c=75 d=1.32163e-05 t=57107
tai2 	體	c=4 d=1.27497e-05 t=57107
tai2 cung5 	體重	c=8 d=2.21847e-102 t=57107
tai2 gim2 	體檢	c=4 d=6.58573e-101 t=57107
tai2 haa5 	睇下	c=4 d=5.59723e-48 t=57107
tai2 hai6 	體系	c=1 d=2.1109e-113 t=57107
tai2 jim6 	體驗	c=16 d=1.64609e-40 t=57107
tai2 juk6 	體育	c=1 d=5.71695e-11 t=57107
tai2 zi1 	體脂	c=3 d=3.72898e-102 t=57107
tai2 zik1 	體積	c=1 d=2.94048e-42 t=57107
tai3 doi6 	替代	c=3 d=1.30206e-17 t=57107
tai3 wun6 	替換	c=15 d=3.28194e-11 t=57107
tai4 	提	c=42 d=6.47596e-19 t=57107
tai4 caak1 	提測	c=1 d=6.05215e-93 t=57107
tai4 ceoi2 	提取	c=6 d=1.47107e-24 t=57107
tai4 cin4 	提前	c=7 d=0.0222771 t=57107
tai4 fu3 	題庫	c=1 d=7.02465e-52 t=57107
tai4 gaau1 	提交	c=40 d=3.45433e-25 t=57107
tai4 gung1 	提供	c=20 d=0.00417504 t=57107
tai4 sam2 	提審	c=17 d=5.61043e-25 t=57107
tai4 si6 	提示	c=17 d=0.00145635 t=57107
tai4 sing2 	提醒	c=1 d=9.11203e-54 t=57107
tan1 	吞	c=1 d=2.18119e-116 t=57107
tang4 seon3 	騰訊	c=31 d=6.17551e-22 t=57107
tau3 	透	c=1 d=1.50616e-83 t=57107
tau3 ming4 	透明	c=9 d=3.69139 t=57107
tau4 	投	c=8 d=3.00407e-29 t=57107
tau4 	頭	c=8 d=0.0149956 t=57107
tau4 jing2 	投影	c=1 d=3.79406e-11 t=57107
tau4 jing2 ji4 	投影儀	c=2 d=1.26105e-111 t=57107
tau4 sou3 	投訴	c=2 d=8.68091e-123 t=57107
tau4 tung3 	頭痛	c=1 d=1.3546e-100 t=57107
tau4 zoeng6 	頭像	c=7 d=9.59451e-14 t=57107
tau4 zyu3 	投注	c=46 d=5.1441e-30 t=57107
tek3 	踢	c=1 d=5.82947e-05 t=57107
teng1 	聽	c=1 d=9.7977e-84 t=57107
teoi1 	推	c=17 d=0.119632 t=57107
teoi1 lei5 	推理	c=1 d=2.21211e-17 t=57107
teoi1 sung3 	推送	c=1 d=2.7892e-97 t=57107
teoi1 zeon3 	推進	c=1 d=5.17082e-65 t=57107
teoi1 zin3 	推薦	c=14 d=9.34021e-11 t=57107
teoi1 zin3 jan4 	推薦人	c=4 d=8.99625e-80 t=57107
teoi3 	退	c=28 d=0.00189223 t=57107
teoi3 ceot1 	退出	c=5 d=2.08968e-53 t=57107
teoi3 fai3 	退費	c=1 d=2.07587e-122 t=57107
teoi3 fun2 	退款	c=15 d=0.000457287 t=57107
tim1 gaa1 	添加	c=19 d=7.37909e-05 t=57107
tin1 	天	c=38 d=0.00585994 t=57107
tin1 coi4 	天才	c=2 d=1.2234e-78 t=57107
tin1 dei6 	天地	c=2 d=1.89935e-55 t=57107
tin1 dou3 jing1 coi4 	天妒英才	c=1 d=3.14973e-86 t=57107
tin1 fu2 	天府	c=1 d=1.13717e-71 t=57107
tin1 gwok3 	天國	c=1 d=1.25938e-66 t=57107
tin1 haa6 	天下	c=2 d=0.0841638 t=57107
tin1 hei3 	天氣	c=10 d=0.000555857 t=57107
tin1 on1 	天安	c=4 d=3.20312e-109 t=57107
tin1 on1 mun4 	天安門	c=2 d=2.91047e-109 t=57107
tin1 zeon1 	天津	c=1 d=1.04981e-13 t=57107
tin4 	填	c=28 d=3.18332e-05 t=57107
tin4 cung1 	填充	c=3 d=3.18929e-27 t=57107
tin4 se2 	填寫	c=4 d=7.72496e-23 t=57107
ting1 jat6 	聽日	c=23 d=0.412714 t=57107
ting3 	聽	c=6 d=0.0010333 t=57107
ting3 syut3 	聽說	c=1 d=3.39505e-86 t=57107
ting4 	停	c=10 d=5.00963e-16 t=57107
ting4 	婷	c=1 d=9.1858e-90 t=57107
ting4 	庭	c=1 d=8.8004e-27 t=57107
ting4 ce1 	停車	c=3 d=1.31737e-69 t=57107
ting4 ce1 coeng4 	停車場	c=7 d=1.80246e-68 t=57107
ting4 din6 	停電	c=2 d=1.53616e-21 t=57107
ting4 diu6 	停掉	c=1 d=1.58397e-58 t=57107
ting4 lau4 	停留	c=1 d=1.33285e-86 t=57107
ting4 zi2 	停止	c=2 d=2.55617e-100 t=57107
ting5 	挺	c=7 d=4.39919e-14 t=57107
ting5 do1 	挺多	c=2 d=5.34226e-37 t=57107
tit3 	鐵	c=3 d=2.69794e-109 t=57107
tit3 wo1 	鐵鍋	c=1 d=0.00360656 t=57107
tiu1 	挑	c=1 d=3.3811e-67 t=57107
tiu3 	跳	c=8 d=7.86321e-34 t=57107
tiu3 ceot1 	跳出	c=1 d=1.26784e-86 t=57107
tiu3 dou2 	跳到	c=1 d=4.84144e-26 t=57107
tiu3 mou5 	跳舞	c=1 d=4.48264e-120 t=57107
tiu3 zou2 	跳蚤	c=1 d=5.78978e-101 t=57107
tiu3 zyun3 	跳轉	c=17 d=3.23178e-48 t=57107
tiu4 	條	c=16 d=0.0104099 t=57107
tiu4 	調	c=32 d=5.60184e-07 t=57107
tiu4 gaau3 	調教	c=1 d=1.96096e-11 t=57107
tiu4 gin2 	條件	c=6 d=1.75999e-33 t=57107
tiu4 gwo3 	調過	c=1 d=1.13127e-98 t=57107
tiu4 jat1 haa5 	調一下	c=1 d=1.76755e-54 t=57107
tiu4 si3 	調試	c=28 d=0.00126201 t=57107
tiu4 zing2 	調整	c=47 d=0.286505 t=57107
tiu4 zit3 	調節	c=1 d=4.16778e-28 t=57107
to1 	拖	c=6 d=8.71905e-06 t=57107
to1 him3 	拖欠	c=2 d=5.59491e-70 t=57107
to5 	妥	c=1 d=6.67026e-90 t=57107
toe5 hei3 	唾棄	c=1 d=1.66825e-109 t=57107
toi2 	檯	c=44 d=0.267782 t=57107
toi2 hou6 	檯號	c=2 d=7.78661e-29 t=57107
toi2 min6 	檯面	c=22 d=3.88494e-17 t=57107
toi4 	枱	c=1 d=1.90398e-17 t=57107
toi4 fung1 	颱風	c=1 d=9.42315e-96 t=57107
toi4 hou6 	臺號	c=2 d=5.77476e-54 t=57107
tok3 	託	c=1 d=5.94381e-57 t=57107
tok3 en1 	託N	c=1 d=3.33711e-60 t=57107
tok3 gun2 	託管	c=1 d=1.77207e-84 t=57107
tok3 pun2 	托盤	c=1 d=1.04241e-18 t=57107
tong1 	湯	c=1 d=2.24815e-60 t=57107
tong4 	堂	c=1 d=3.59446e-81 t=57107
tong4 	糖	c=6 d=5.19884e-11 t=57107
tong4 faa3 	糖化	c=2 d=2.54178e-102 t=57107
tong4 saan1 	唐山	c=1 d=1.45154e-119 t=57107
tou1 	滔	c=1 d=3.2918e-105 t=57107
tou1 	韜	c=1 d=5.81385e-91 t=57107
tou2 ji5 kei4 	土耳其	c=4 d=2.14759e-13 t=57107
tou2 leon6 	討論	c=10 d=1.96738e-20 t=57107
tou3 	吐	c=1 d=2.95815e-83 t=57107
tou3 	套	c=10 d=5.56425e-16 t=57107
tou3 caan1 	套餐	c=3 d=3.00748e-60 t=57107
tou3 cou4 	吐槽	c=2 d=7.38002e-15 t=57107
tou3 jung6 	套用	c=1 d=3.11077e-116 t=57107
tou4 	圖	c=35 d=0.722592 t=57107
tou4 	途	c=1 d=1.4105e-17 t=57107
tou4 bei6 	逃避	c=1 d=4.07569e-118 t=57107
tou4 biu1 	圖標	c=10 d=9.40072e-68 t=57107
tou4 biu2 	圖表	c=2 d=2.36678e-18 t=57107
tou4 bou2 	淘寶	c=1 d=5.1761e-77 t=57107
tou4 cang4 	圖層	c=13 d=8.83989e-24 t=57107
tou4 ding1 	圖釘	c=1 d=8.23762e-73 t=57107
tou4 man4 	圖文	c=3 d=2.51605e-61 t=57107
tou4 pin2 	圖片	c=76 d=2.92893e-20 t=57107
tou4 zung1 	圖中	c=1 d=2.29715e-49 t=57107
tou4 zung1 	途中	c=1 d=9.4578e-51 t=57107
tung1 	通	c=27 d=0.995012 t=57107
tung1 din6 	通電	c=1 d=6.63043e-49 t=57107
tung1 gwo3 	通過	c=34 d=0.2112 t=57107
tung1 hang4 zing3 	通行證	c=3 d=1.21432e-40 t=57107
tung1 jung6 	通用	c=4 d=0.0523397 t=57107
tung1 seon3 	通訊	c=1 d=0.213312 t=57107
tung1 siu1 	通宵	c=2 d=1.68083e-21 t=57107
tung1 soeng4 	通常	c=1 d=0.00143728 t=57107
tung1 zi1 	通知	c=6 d=7.91109e-09 t=57107
tung2 cing1 	統稱	c=1 d=2.82269e-61 t=57107
tung2 gai3 	統計	c=4 d=7.59831e-05 t=57107
tung2 jat1 	統一	c=2 d=9.03211e-68 t=57107
tung3 	痛	c=1 d=2.06115e-09 t=57107
tung4 	同	c=113 d=0.00708358 t=57107
tung4 	童	c=3 d=4.22775e-49 t=57107
tung4 bou6 	同步	c=16 d=1 t=57107
tung4 jam1 	同音	c=1 d=2.97915e-78 t=57107
tung4 jan4 tong4 	同仁堂	c=3 d=4.46765e-109 t=57107
tung4 jat1 go3 	同一個	c=1 d=1.86255e-111 t=57107
tung4 ji3 	同意	c=5 d=4.9255e-52 t=57107
tung4 jing4 	同型	c=1 d=1.37531e-102 t=57107
tung4 jyun4 	同源	c=3 d=1.47757e-17 t=57107
tung4 si4 	同時	c=12 d=6.0076e-05 t=57107
tung4 si6 	同事	c=36 d=1.10948e-07 t=57107
tyun4 	團	c=1 d=1.28504e-68 t=57107
tyun4 deoi2 	團隊	c=3 d=4.02867e-11 t=57107
tyun4 kau3 	團購	c=1 d=5.44224e-108 t=57107
tyun4 wai4 	臀圍	c=1 d=9.05029e-121 t=57107
tyun5 	斷	c=2 d=5.17291e-11 t=57107
tyun5 hoi1 	斷開	c=1 d=1.44867e-37 t=57107
tyut3 	脫	c=1 d=2.90748e-115 t=57107
tyut3 man5 	脫敏	c=1 d=3.11829e-115 t=57107
uk1 	屋	c=1 d=9.17486e-76 t=57107
uk1 bin3 	屋變	c=0 d=2.94148e-47 t=57107
uk1 kei2 	屋企	c=1 d=1.82952e-77 t=57107
uk1 zi6 	屋字	c=0 d=9.57564e-80 t=57107
ung3 	蕹	c=0 d=3.60902e-12 t=57107
waa1 	蛙	c=3 d=3.20509e-76 t=57107
waa2 	畫	c=1 d=3.13369e-26 t=57107
waa4 	華	c=39 d=1.28183e-09 t=57107
waa4 jan4 	華人	c=1 d=4.03841e-10 t=57107
waa4 nang4 	華能	c=1 d=2.09509e-54 t=57107
waa4 wai4 	華爲	c=1 d=7.57587e-29 t=57107
waa6 	話	c=113 d=0.474576 t=57107
waai6 	壞	c=2 d=1.77451e-82 t=57107
waak6 	或	c=13 d=7.49222e-05 t=57107
waak6 	畫	c=14 d=5.1258e-21 t=57107
waak6 fan1 	劃分	c=1 d=0.000209665 t=57107
waak6 syun3 	划算	c=1 d=7.03638e-101 t=57107
waak6 ze2 	或者	c=44 d=2.9805e-10 t=57107
waan1 	灣	c=9 d=1.76485e-36 t=57107
waan1 zai2 	灣仔	c=1 d=9.35512e-99 t=57107
waan2 	玩	c=24 d=0.913813 t=57107
waan2 gaa1 	玩家	c=1 d=1.13895e-60 t=57107
waan4 	環	c=1 d=3.71161e-76 t=57107
waan4 	還	c=237 d=0.00702405 t=57107
waan4 ging2 	環境	c=14 d=5.07058e-10 t=57107
waan4 jau5 	還有	c=20 d=0.61449 t=57107
waan4 jiu3 	還要	c=3 d=0.000403635 t=57107
waan4 jyun4 	還原	c=2 d=1.97902e-28 t=57107
waan4 ping4 	環評	c=1 d=1.62495e-35 t=57107
waan4 si6 	還是	c=41 d=1.4737 t=57107
waan4 zoi6 	還在	c=5 d=1.53904e-43 t=57107
waan6 	幻	c=2 d=3.95912e-12 t=57107
waan6 	患	c=1 d=4.20666e-49 t=57107
waang4 	橫	c=9 d=6.12711e-32 t=57107
waat3 	挖	c=1 d=1.74967e-52 t=57107
waat6 dung6 	滑動	c=1 d=7.572e-23 t=57107
wai1 hip3 	威脅	c=1 d=3.91122e-104 t=57107
wai2 	委	c=1 d=1.31618e-85 t=57107
wai4 	爲	c=47 d=0.186951 t=57107
wai4 	維	c=2 d=0.946485 t=57107
wai4 dou6 	維度	c=1 d=1.79134e-123 t=57107
